date,2%,10%,30%,50%,70%,90%,100%
26/09/2016,348.1000061,381.2000122,411.7999878,433.6000061,455.1000061,482,530.7999878
27/09/2016,347.1000061,376.2999878,411.8999939,433.8999939,455.1000061,482.7000122,530.0999756
28/09/2016,343.8999939,380.2000122,413.3999939,434.3999939,455.1000061,481.7999878,531.4000244
29/09/2016,345.1000061,379,411.8999939,433,453.2999878,480.1000061,525.2000122
30/09/2016,346.2999878,376,415.1000061,438.3999939,456.2000122,483.3999939,530.5
01/10/2016,345.5,377.8999939,411.7999878,433,454,481.1000061,530.4000244
02/10/2016,346.7000122,378.2999878,412.2000122,433.1000061,454,480.8999939,529.0999756
03/10/2016,339.8999939,378.3999939,412.7000122,434.3999939,455.2000122,482.2000122,534.0999756
04/10/2016,349.5,385.3999939,417.3999939,437.8999939,457.8999939,482.6000061,526.2000122
05/10/2016,344.6000061,385.7000122,417.7000122,437.7000122,458,483.7000122,530.0999756
06/10/2016,351.8999939,386.7000122,417.7000122,437.7000122,457.7000122,483.3999939,531.2000122
07/10/2016,351,386.2999878,418.1000061,438.7000122,459,484.7000122,532.5999756
08/10/2016,351,385.3999939,416.2999878,436.1000061,456,482.1000061,531
09/10/2016,355.1000061,390.2999878,422.1000061,443.5,464.7999878,491.2000122,538.0999756
10/10/2016,354.3999939,390,422.1000061,443.7000122,464,491,537.2999878
11/10/2016,351.2999878,388.7000122,421.2000122,442.6000061,463.7000122,490,537.2999878
12/10/2016,351.3999939,387.2000122,424.3999939,441.6000061,460.2000122,482.6000061,527.5999756
13/10/2016,352,387.6000061,422.6000061,441.8999939,462.2000122,483.8999939,527.7999878
14/10/2016,351.2000122,386.3999939,420.2000122,441,464.2000122,490.2000122,536.2000122
15/10/2016,345,389.7999878,425.2999878,448.6000061,471.3999939,501.1000061,540.7000122
16/10/2016,356.7999878,393.2999878,426.7999878,449.2000122,471.5,500.8999939,544
17/10/2016,352.8999939,391.1000061,425.7999878,448.7000122,471.8999939,503,568
18/10/2016,349.8999939,387.7999878,422.2999878,445.3999939,468.3999939,498,542
19/10/2016,355.1000061,393.2000122,426.7000122,448.8999939,471.3999939,499.7999878,555
20/10/2016,352.6000061,391.2000122,425.3999939,447.7999878,470.2000122,498.3999939,534.5
21/10/2016,354.2000122,391,423.5,445,466.7000122,494.2999878,530.9000244
22/10/2016,356.1000061,392.2999878,424.6000061,446.3999939,468.3999939,496.2999878,544.2000122
24/10/2016,351.2000122,389.7000122,422.5,443.8999939,456.6000061,493.7999878,539
25/10/2016,336.8999939,382.7000122,417.7000122,439.7000122,461.6000061,490,546.5
26/10/2016,341.2000122,382,416.2000122,438.2000122,459.6000061,487.1000061,535.2000122
27/10/2016,339.1000061,377.5,411.7999878,433.1000061,454.3999939,481.6000061,531.5999756
28/10/2016,331.6000061,374.3999939,409.3999939,431.7999878,453.6000061,479.7999878,519.7999878
